st1;st2;st3;st4;chi2;chi2error;offset
19;17;10;17;4828.72681316;6.87116045652;1
19;17;10;17;4880.28856906;6.9063849986;2
19;17;10;17;4966.12214272;6.96390442154;3
19;17;10;17;5085.70617547;7.04304725463;4
19;17;10;17;5236.26253988;7.1392746481;5
19;17;10;17;5407.38865585;7.24198604089;6
19;17;10;17;5588.00054549;7.35369690099;7
19;17;10;17;5771.92434119;7.46751258511;8
19;17;10;17;5955.34948246;7.57423399909;9
19;17;10;17;6134.05166247;7.67249570484;10
19;17;10;18;4810.71345941;6.8441772727;0
19;17;10;18;4852.70436771;6.8713801373;1
19;17;10;18;4925.29409301;6.92014578266;2
19;17;10;18;5026.1913573;6.98807612836;3
19;17;10;18;5152.85200774;7.07277508124;4
19;17;10;18;5301.50191495;7.1683121665;5
19;17;10;18;5463.15737567;7.26926874013;6
19;17;10;18;5630.02565392;7.37215734513;7
19;17;10;18;5798.20219097;7.47383971481;8
19;17;10;18;5966.58605193;7.57478364606;9
19;17;10;18;6134.05166247;7.67249570484;10
19;18;10;10;33401.2703913;17.6430565322;0
19;18;10;10;27648.2357391;16.2585940314;1
19;18;10;10;22389.2973882;14.8388498708;2
19;18;10;10;17728.2548636;13.3971494356;3
19;18;10;10;13753.9281561;11.9502859487;4
19;18;10;10;10522.7781618;10.5087584335;5
19;18;10;10;8033.18632637;9.09441060026;6
19;18;10;10;6244.66839054;7.78392863164;7
19;18;10;10;5130.59130285;6.90791934428;8
19;18;10;10;4635.23534445;6.66192144856;9
19;18;10;10;4670.127292;6.63714824932;10
19;18;10;11;20465.7841459;14.2601287039;0
19;18;10;11;17114.4794659;13.2149107427;1
19;18;10;11;14083.5478312;12.1419580862;2
19;18;10;11;11433.983148;11.0514246224;3
19;18;10;11;9217.4131342;9.95629586345;4
19;18;10;11;7462.88856364;8.87386631842;5
19;18;10;11;6157.15085049;7.8483121807;6
19;18;10;11;5259.87826296;7.05492793637;7
19;18;10;11;4744.69906357;6.69673655236;8
19;18;10;11;4568.59467486;6.62151903599;9
19;18;10;11;4670.127292;6.63714824932;10
19;18;10;12;12834.5928656;11.5664584417;0
19;18;10;12;10936.2493187;10.791365347;1
19;18;10;12;9246.4350393;9.99454685865;2
19;18;10;12;7799.99423882;9.18363154702;3
19;18;10;12;6625.9269242;8.38522480324;4
19;18;10;12;5737.47400322;7.61720622773;5
19;18;10;12;5117.04776939;7.02703762109;6
19;18;10;12;4728.3424619;6.66293814763;7
19;18;10;12;4547.74009561;6.58409720885;8
19;18;10;12;4542.54084817;6.59995614922;9
19;18;10;12;4670.127292;6.63714824932;10
19;18;10;13;8491.65899886;9.44598567492;0
19;18;10;13;7450.56979803;8.88353643322;1
19;18;10;13;6546.48281685;8.31959955372;2
19;18;10;13;5798.60546642;7.75241256871;3
19;18;10;13;5222.48245887;7.23305436426;4
19;18;10;13;4822.66073663;6.84217921732;5
19;18;10;13;4581.22512182;6.57199072975;6
19;18;10;13;4467.45513327;6.51487131021;7
19;18;10;13;4461.48819023;6.53472417448;8
19;18;10;13;4538.87556504;6.59086909696;9
19;18;10;13;4670.127292;6.63714824932;10
19;18;10;14;6110.37254949;7.84816481172;0
19;18;10;14;5565.24150347;7.49429161007;1
19;18;10;14;5111.17252307;7.14865390922;2
19;18;10;14;4758.15497768;6.84575413341;3
19;18;10;14;4513.86283412;6.58814962156;4
19;18;10;14;4378.33497902;6.43971731864;5
19;18;10;14;4335.29953675;6.41489840484;6
19;18;10;14;4359.91421077;6.45278068116;7
19;18;10;14;4436.24278023;6.51260996624;8
19;18;10;14;4546.39041159;6.58698382971;9
19;18;10;14;4670.127292;6.63714824932;10
19;18;10;15;4869.70819936;6.87429441297;0
19;18;10;15;4605.95974176;6.6770619481;1
19;18;10;15;4403.37697338;6.50955603986;2
19;18;10;15;4266.57523831;6.37920132584;3
19;18;10;15;4198.69049193;6.31332234362;4
19;18;10;15;4197.64258422;6.31931727243;5
19;18;10;15;4249.63263072;6.36957183296;6
19;18;10;15;4335.37834843;6.43240299797;7
19;18;10;15;4442.64534411;6.51431061658;8
19;18;10;15;4558.75369597;6.58886159217;9
19;18;10;15;4670.127292;6.63714824932;10
19;18;10;16;4282.19290595;6.40067942743;0
19;18;10;16;4173.67795351;6.31688564551;1
19;18;10;16;4106.46945608;6.25522761976;2
19;18;10;16;4082.09139003;6.2359951185;3
19;18;10;16;4101.11246614;6.25791960374;4
19;18;10;16;4160.66875753;6.30219889199;5
19;18;10;16;4249.67891572;6.36346231387;6
19;18;10;16;4353.88234689;6.44325651567;7
19;18;10;16;4464.38174529;6.51933807956;8
19;18;10;16;4572.68864669;6.59035968383;9
19;18;10;16;4670.127292;6.63714824932;10
19;18;10;17;4067.56457933;6.23047248733;0
19;18;10;17;4040.02939268;6.21014956759;1
19;18;10;17;4040.25119349;6.20794780067;2
19;18;10;17;4068.02131737;6.22759018866;3
19;18;10;17;4122.50886455;6.26395739571;4
19;18;10;17;4200.80611167;6.32212763607;5
19;18;10;17;4294.53168681;6.39098823997;6
19;18;10;17;4393.89657521;6.46222279227;7
19;18;10;17;4492.9713293;6.53208965171;8
19;18;10;17;4586.69963879;6.59157913643;9
19;18;10;17;4670.127292;6.63714824932;10
19;18;10;18;4069.81357929;6.21501695274;0
19;18;10;18;4078.75062322;6.22204435257;1
19;18;10;18;4105.9074769;6.24312246912;2
19;18;10;18;4150.16591374;6.27701685784;3
19;18;10;18;4209.99965853;6.32139821359;4
19;18;10;18;4282.87438291;6.37491496176;5
19;18;10;18;4363.00560649;6.43180940606;6
19;18;10;18;4444.612484;6.4886363766;7
19;18;10;18;4524.4235436;6.54276421718;8
19;18;10;18;4600.26959407;6.59259996166;9
19;18;10;18;4670.127292;6.63714824932;10
20;10;10;10;75557.2993677;29.8054724762;0
20;10;10;10;75217.2801585;29.7522782669;1
20;10;10;10;74335.6983787;29.5893519366;2
20;10;10;10;73302.1785757;29.3264525921;3
20;10;10;10;72693.671598;28.9945425388;4
20;10;10;10;73047.8846323;28.6105339318;5
20;10;10;10;74685.9864036;28.1835223912;6
20;10;10;10;77771.152237;27.7346776403;7
20;10;10;10;82412.6887024;27.4779594049;8
20;10;10;10;88739.5897518;27.8001272124;9
20;10;10;10;96728.0605969;28.5586097646;10
20;10;10;11;62539.7116082;26.4225446479;0
20;10;10;11;63533.3812173;26.7085949782;1
20;10;10;11;64312.6830615;26.892460152;2
20;10;10;11;65144.4379982;26.980727779;3
20;10;10;11;66442.135437;27.0005524535;4
20;10;10;11;68585.5568787;26.9664249169;5
20;10;10;11;71771.9743569;26.8855637555;6
20;10;10;11;76096.0877171;26.8226981143;7
20;10;10;11;81630.6769399;27.0592487346;8
20;10;10;11;88501.4915121;27.6890464951;9
20;10;10;11;96728.0605969;28.5586097646;10
20;10;10;12;54843.1466581;23.7288743857;0
20;10;10;12;56439.3452181;24.2850495825;1
20;10;10;12;58108.190312;24.7450489245;2
20;10;10;12;60026.6543075;25.1129347036;3
20;10;10;12;62485.0565582;25.4128296086;4
20;10;10;12;65743.4451419;25.65729632;5
20;10;10;12;69905.3781421;25.8826536183;6
20;10;10;12;75014.9180788;26.2308172937;7
20;10;10;12;81118.3061649;26.8136200173;8
20;10;10;12;88338.9138866;27.6232121787;9
20;10;10;12;96728.0605969;28.5586097646;10
20;10;10;13;50448.7502614;21.6084016189;0
20;10;10;13;52232.7380486;22.3772206687;1
20;10;10;13;54331.8287003;23.0545944205;2
20;10;10;13;56857.2137251;23.6425972217;3
20;10;10;13;60006.6096677;24.1698900528;4
20;10;10;13;63949.5614173;24.6718538309;5
20;10;10;13;68718.9353328;25.2164523238;6
20;10;10;13;74321.3558233;25.8618262676;7
20;10;10;13;80783.7602657;26.6730848033;8
20;10;10;13;88227.7762817;27.5735677391;9
20;10;10;13;96728.0605969;28.5586097646;10
20;10;10;14;48027.0797293;20.0204903971;0
20;10;10;14;49781.6777181;20.9209607507;1
20;10;10;14;52051.8299327;21.76263799;2
20;10;10;14;54900.1603986;22.5442051702;3
20;10;10;14;58454.405653;23.2836769349;4
20;10;10;14;62815.4045499;24.0270243767;5
20;10;10;14;67962.449958;24.8093491121;6
20;10;10;14;73874.2828164;25.6680843463;7
20;10;10;14;80563.6716327;26.5763317349;8
20;10;10;14;88150.9545994;27.5412333514;9
20;10;10;14;96728.0605969;28.5586097646;10
20;10;10;15;46754.5836999;19.0594240732;0
20;10;10;15;48376.472724;19.9619030767;1
20;10;10;15;50678.2311571;20.8967557274;2
20;10;10;15;53686.0928484;21.8143462611;3
20;10;10;15;57474.3003498;22.7276956261;4
20;10;10;15;62090.9711282;23.6513296304;5
20;10;10;15;67474.3478755;24.5957927524;6
20;10;10;15;73582.1198181;25.5526787364;7
20;10;10;15;80416.4942077;26.5210335129;8
20;10;10;15;88096.8418578;27.5184744256;9
20;10;10;15;96728.0605969;28.5586097646;10
20;10;10;16;46141.6728762;18.6117716987;0
20;10;10;16;47588.4303481;19.4409888268;1
20;10;10;16;49850.1412979;20.4008645732;2
20;10;10;16;52925.2033109;21.4012536862;3
20;10;10;16;56846.2342852;22.4152046646;4
20;10;10;16;61620.1970121;23.4561662207;5
20;10;10;16;67153.3286396;24.4784900305;6
20;10;10;16;73387.1090672;25.4813851725;7
20;10;10;16;80315.7034492;26.4815387138;8
20;10;10;16;88057.7417828;27.5003171999;9
20;10;10;16;96728.0605969;28.5586097646;10
20;10;10;17;45906.3724865;18.4806913708;0
20;10;10;17;47165.1912476;19.1996586853;1
20;10;10;17;49351.5384867;20.1465089801;2
20;10;10;17;52441.9367042;21.1868770092;3
20;10;10;17;56435.8113006;22.2642343826;4
20;10;10;17;61307.2191974;23.3427996556;5
20;10;10;17;66936.8327939;24.4023838582;6
20;10;10;17;73253.3214365;25.4359960563;7
20;10;10;17;80244.5554357;26.4553229212;8
20;10;10;17;88028.5820521;27.4880342108;9
20;10;10;17;96728.0605969;28.5586097646;10
20;10;10;18;45891.3165387;18.5108826354;0
20;10;10;18;46961.4911408;19.0982030551;1
20;10;10;18;49055.2380549;20.0232797304;2
20;10;10;18;52131.3086245;21.064290138;3
20;10;10;18;56161.8184894;22.1599219937;4
20;10;10;18;61093.6885464;23.2740970675;5
20;10;10;18;66786.527187;24.3581786623;6
20;10;10;18;73158.5447504;25.4060184551;7
20;10;10;18;80192.5155519;26.4362499906;8
20;10;10;18;88006.0130356;27.4785106937;9
20;10;10;18;96728.0605969;28.5586097646;10
20;10;10;19;46012.2571526;18.6362403591;0
20;10;10;19;46895.9784666;19.063739429;1
20;10;10;19;48887.7871245;19.9697430545;2
20;10;10;19;51931.4408646;21.0056746332;3
20;10;10;19;55975.7525749;22.1116755864;4
20;10;10;19;60944.4421169;23.2353070768;5
20;10;10;19;66679.1219069;24.3303939226;6
20;10;10;19;73089.1386542;25.3874011191;7
20;10;10;19;80152.9807362;26.4233520034;8
20;10;10;19;87987.8215283;27.4707927319;9
20;10;10;19;96728.0605969;28.5586097646;10
20;11;10;10;59301.0131888;26.7061788843;0
20;11;10;10;57555.0504603;26.3257724953;1
20;11;10;10;55365.8020399;25.852908076;2
20;11;10;10;53061.7358946;25.2983087513;3
20;11;10;10;51108.6996546;24.6897409631;4
20;11;10;10;49939.1943264;24.0427128051;5
20;11;10;10;49814.0974862;23.3661395305;6
20;11;10;10;50855.4285023;22.6939157163;7
20;11;10;10;53139.4512561;22.2724213304;8
20;11;10;10;56729.6153113;22.4712282409;9
20;11;10;10;61562.3864403;23.0543479237;10
20;11;10;11;46362.5763565;23.3232510559;0
20;11;10;11;46203.0211585;23.2820892066;1
20;11;10;11;45807.6206007;23.1560162914;2
20;11;10;11;45400.8964288;22.9525839382;3
20;11;10;11;45315.1140823;22.6957508778;4
20;11;10;11;45855.6730323;22.3986037901;5
20;11;10;11;47186.0704337;22.0701717367;6
20;11;10;11;49375.9877047;21.8223896794;7
20;11;10;11;52473.9107512;21.9173432261;8
20;11;10;11;56544.0399233;22.3857297542;9
20;11;10;11;61562.3864403;23.0543479237;10
20;11;10;12;38729.0356592;20.6295807937;0
20;11;10;12;39373.2377311;20.858543811;1
20;11;10;12;39973.2537474;21.0086050639;2
20;11;10;12;40678.7723017;21.0847908628;3
20;11;10;12;41722.6802521;21.1080280329;4
20;11;10;12;43315.1875041;21.0894751933;5
20;11;10;12;45547.1909524;21.0982239937;6
20;11;10;12;48450.5842636;21.2755510251;7
20;11;10;12;52054.2806962;21.7042053499;8
20;11;10;12;56423.2838356;22.3341169609;9
20;11;10;12;61562.3864403;23.0543479237;10
20;11;10;13;34384.2523179;18.509108027;0
20;11;10;13;35374.6517102;18.9507148972;1
20;11;10;13;36488.2573759;19.3181505599;2
20;11;10;13;37820.7972097;19.6144533809;3
20;11;10;13;39531.284047;19.8756181069;4
20;11;10;13;41758.7456706;20.1408096167;5
20;11;10;13;44540.008069;20.4833719592;6
20;11;10;13;47879.6420571;20.9665514772;7
20;11;10;13;51792.7408268;21.5824948213;8
20;11;10;13;56345.0683865;22.2957163264;9
20;11;10;13;61562.3864403;23.0543479237;10
20;11;10;14;32001.5145342;16.9211968051;0
20;11;10;14;33086.8313777;17.5045230729;1
20;11;10;14;34436.9010398;18.0466462784;2
20;11;10;14;36108.1595417;18.5451042705;3
20;11;10;14;38204.3367124;19.0364153762;4
20;11;10;14;40810.9160785;19.5492479854;5
20;11;10;14;43924.1929585;20.1401173593;6
20;11;10;14;47528.792423;20.7984681942;7
20;11;10;14;51629.9420618;21.5138744984;8
20;11;10;14;56294.0816382;22.2704797072;9
20;11;10;14;61562.3864403;23.0543479237;10
20;11;10;15;30759.7062084;15.9601304813;0
20;11;10;15;31810.2959708;16.5878619814;1
20;11;10;15;33243.5235804;17.2261462612;2
20;11;10;15;35086.7461345;17.8718079313;3
20;11;10;15;37401.7839967;18.5391562255;4
20;11;10;15;40233.3501763;19.2378366191;5
20;11;10;15;43546.9704708;19.9640044045;6
20;11;10;15;47312.4749393;20.7085950918;7
20;11;10;15;51527.9218517;21.4718876712;8
20;11;10;15;56260.3325962;22.2505876133;9
20;11;10;15;61562.3864403;23.0543479237;10
20;11;10;16;30171.2782434;15.5124781068;0
20;11;10;16;31124.9070668;16.1008657836;1
20;11;10;16;32559.2155129;16.7896278618;2
20;11;10;16;34479.5573824;17.5232347435;3
20;11;10;16;36915.3705941;18.2921658746;4
20;11;10;16;39879.7479662;19.0745745941;5
20;11;10;16;43314.4117298;19.8704527038;6
20;11;10;16;47177.9742559;20.6604725476;7
20;11;10;16;51463.1578264;21.4444654154;8
20;11;10;16;56237.4788193;22.2347175655;9
20;11;10;16;61562.3864403;23.0543479237;10
20;11;10;17;29955.9069985;15.3815899883;0
20;11;10;17;30785.2283024;15.8998348889;1
20;11;10;17;32177.6516547;16.5833195174;2
20;11;10;17;34121.4038292;17.3513481619;3
20;11;10;17;36620.2534422;18.1620258586;4
20;11;10;17;39662.1485512;18.9956249377;5
20;11;10;17;43169.9230804;19.8213947176;6
20;11;10;17;47093.4420618;20.6305022856;7
20;11;10;17;51421.3357176;21.4243637438;8
20;11;10;17;56221.5436402;22.2245589961;9
20;11;10;17;61562.3864403;23.0543479237;10
20;11;10;18;29957.5340884;15.4117812529;0
20;11;10;18;30651.4780236;15.8196008813;1
20;11;10;18;31979.3265902;16.5006263206;2
20;11;10;18;33915.5100885;17.269195734;3
20;11;10;18;36442.7851729;18.1018996195;4
20;11;10;18;39528.460837;18.9544847632;5
20;11;10;18;43079.8959648;19.7954388585;6
20;11;10;18;47039.8979685;20.6098741115;7
20;11;10;18;51393.8450647;21.4089932257;8
20;11;10;18;56210.0451285;22.2165940011;9
20;11;10;18;61562.3864403;23.0543479237;10
20;11;10;19;30092.9242058;15.5371389766;0
20;11;10;19;30646.5502556;15.8061232386;1
20;11;10;19;31896.7340305;16.455550951;2
20;11;10;19;33806.3547761;17.2397717551;3
20;11;10;19;36340.3210411;18.0701709837;4
20;11;10;19;39448.3679277;18.9298837107;5
20;11;10;19;43024.6990581;19.7772944118;6
20;11;10;19;47006.2042228;20.596407566;7
20;11;10;19;51375.5728154;21.3990744858;8
20;11;10;19;56201.4420006;22.2112842717;9
20;11;10;19;61562.3864403;23.0543479237;10
20;12;10;10;48950.2569437;24.2383535548;0
20;12;10;10;46139.4800276;23.5974031158;1
20;12;10;10;43031.8661157;22.8777492124;2
20;12;10;10;39904.4623898;22.0908825731;3
20;12;10;10;37132.6663013;21.2620249203;4
20;12;10;10;35061.3802702;20.4055663578;5
20;12;10;10;33896.1581837;19.5302785214;6
20;12;10;10;33722.9387338;18.683978256;7
20;12;10;10;34591.7083404;18.168100923;8
20;12;10;10;36522.6975621;18.2712201647;9
20;12;10;10;39431.1718907;18.7149737902;10
20;12;10;11;36074.8443643;20.8554257265;0
20;12;10;11;35051.7032976;20.5537198271;1
20;12;10;11;33843.8105727;20.1808574278;2
20;12;10;11;32639.2824876;19.74515776;3
20;12;10;11;31703.7257776;19.268034835;4
20;12;10;11;31279.4851847;18.7614573429;5
20;12;10;11;31495.8478646;18.2512221872;6
20;12;10;11;32399.2641335;17.8543293777;7
20;12;10;11;34018.9085556;17.8454498792;8
20;12;10;11;36378.943712;18.1977255088;9
20;12;10;11;39431.1718907;18.7149737902;10
20;12;10;12;28491.4869887;18.1617554643;0
20;12;10;12;28432.3320724;18.1301744315;1
20;12;10;12;28304.1579936;18.0334462002;2
20;12;10;12;28232.2039228;17.8773646845;3
20;12;10;12;28401.6420742;17.6803119901;4
20;12;10;12;28979.1707715;17.4669546586;5
20;12;10;12;30038.2887732;17.3112705612;6
20;12;10;12;31597.8901706;17.3583479991;7
20;12;10;12;33673.1236821;17.6677048139;8
20;12;10;12;36291.4881966;18.1535269353;9
20;12;10;12;39431.1718907;18.7149737902;10
20;12;10;13;24186.2082477;16.0412826975;0
20;12;10;13;24599.3837507;16.2223455177;1
20;12;10;13;25051.1623986;16.3429916963;2
20;12;10;13;25622.2345146;16.4098293832;3
20;12;10;13;26438.8111634;16.4670427018;4
20;12;10;13;27611.7930249;16.5573202941;5
20;12;10;13;29173.8423466;16.7510759716;6
20;12;10;13;31124.5846847;17.0890232901;7
20;12;10;13;33469.7151656;17.5731290389;8
20;12;10;13;36239.48715;18.1251682773;9
20;12;10;13;39431.1718907;18.7149737902;10
20;12;10;14;21834.4708259;14.4533714757;0
20;12;10;14;22441.543941;14.7862754655;1
20;12;10;14;23181.8635434;15.0912323945;2
20;12;10;14;24104.2138248;15.3819150043;3
20;12;10;14;25291.2253911;15.6684421378;4
20;12;10;14;26812.3272957;16.0192829649;5
20;12;10;14;28670.0365153;16.4447721477;6
20;12;10;14;30850.3533088;16.9574615789;7
20;12;10;14;33352.5336947;17.5155663146;8
20;12;10;14;36209.0715746;18.1064594939;9
20;12;10;14;39431.1718907;18.7149737902;10
20;12;10;15;20617.0977109;13.4923051518;0
20;12;10;15;21267.4622247;13.9045140281;1
20;12;10;15;22131.9880517;14.3261534134;2
20;12;10;15;23236.2020749;14.7659907777;3
20;12;10;15;24630.0496569;15.2302927509;4
20;12;10;15;26351.7052629;15.7474173776;5
20;12;10;15;28381.1023632;16.3069789779;6
20;12;10;15;30694.4281296;16.8900458913;7
20;12;10;15;33286.4701036;17.4823349874;8
20;12;10;15;36191.5372126;18.091712793;9
20;12;10;15;39431.1718907;18.7149737902;10
20;12;10;16;20048.1643233;13.0446527773;0
20;12;10;16;20663.8115718;13.4518722053;1
20;12;10;16;21562.1668301;13.9318226039;2
20;12;10;16;22751.3982084;14.4582043166;3
20;12;10;16;24256.4277717;15.026247361;4
20;12;10;16;26091.4016671;15.6221974684;5
20;12;10;16;28218.9806568;16.2414764044;6
20;12;10;16;30608.1088374;16.8516655712;7
20;12;10;16;33250.3925135;17.4657933739;8
20;12;10;16;36181.6196177;18.0799477747;9
20;12;10;16;39431.1718907;18.7149737902;10
20;12;10;17;19848.6617422;12.9139177064;0
20;12;10;17;20390.6680704;13.2734722277;1
20;12;10;17;21273.7957218;13.7693120964;2
20;12;10;17;22492.866441;14.3285788397;3
20;12;10;17;24053.1233657;14.9350014856;4
20;12;10;17;25949.7476969;15.568815351;5
20;12;10;17;28131.8280349;16.203566692;6
20;12;10;17;30562.7964883;16.83559514;7
20;12;10;17;33231.9212775;17.4531457514;8
20;12;10;17;36176.2145424;18.0733398501;9
20;12;10;17;39431.1718907;18.7149737902;10
20;12;10;18;19863.57277;12.944108971;0
20;12;10;18;20312.6156312;13.2194137284;1
20;12;10;18;21153.4839483;13.7007129583;2
20;12;10;18;22370.3678505;14.2797176037;3
20;12;10;18;23952.5131617;14.9014139241;4
20;12;10;18;25879.6352512;15.5476855399;5
20;12;10;18;28089.797917;16.1940685265;6
20;12;10;18;30542.0840175;16.8252950015;7
20;12;10;18;33223.9780512;17.4442242834;8
20;12;10;18;36173.5309659;18.0681720923;9
20;12;10;18;39431.1718907;18.7149737902;10
20;12;10;19;20010.4683641;13.0694666947;0
20;12;10;19;20355.9288451;13.242638359;1
20;12;10;19;21138.460217;13.6876497641;2
20;12;10;19;22333.4426992;14.2554232707;3
20;12;10;19;23916.6172948;14.8890770483;4
20;12;10;19;25854.6061181;15.5409976223;5
20;12;10;19;28076.1721434;16.189178356;6
20;12;10;19;30536.8263784;16.8209829028;7
20;12;10;19;33222.6362081;17.439938262;8
20;12;10;19;36172.5626249;18.0669115221;9
20;12;10;19;39431.1718907;18.7149737902;10
20;13;10;10;42419.4642786;22.2956672218;0
20;13;10;10;38804.5574823;21.4496150038;1
20;13;10;10;35050.6295328;20.535686995;2
20;13;10;10;31392.5496503;19.565978186;3
20;13;10;10;28133.2751814;18.5637070813;4
20;13;10;10;25546.3632374;17.5423836965;5
20;13;10;10;23789.2535115;16.5106666109;6
20;13;10;10;22917.4174236;15.5379431642;7
20;13;10;10;22960.1761518;14.946989107;8
20;13;10;10;23909.3328348;14.9941473156;9
20;13;10;10;25669.9764781;15.3008897978;10
20;13;10;11;29593.6647545;18.9127393934;0
20;13;10;11;27924.8019009;18.4059317151;1
20;13;10;11;26153.93923;17.8387952104;2
20;13;10;11;24438.8352385;17.2202533729;3
20;13;10;11;22991.3853432;16.569716996;4
20;13;10;11;22001.910043;15.8982746816;5
20;13;10;11;21568.2031184;15.2449230752;6
20;13;10;11;21716.3628722;14.7601561113;7
20;13;10;11;22460.3823967;14.6704706621;8
20;13;10;11;23798.5011404;14.9323762659;9
20;13;10;11;25669.9764781;15.3008897978;10
20;13;10;12;22049.8119793;16.2190691312;0
20;13;10;12;21471.0683748;15.9823863194;1
20;13;10;12;20846.2874274;15.6913839829;2
20;13;10;12;20279.7623576;15.3524602975;3
20;13;10;12;19917.8669341;14.981994151;4
20;13;10;12;19890.6597167;14.6170847958;5
20;13;10;12;20253.3804838;14.341461299;6
20;13;10;12;21012.6256299;14.2909081977;7
20;13;10;12;22172.7288761;14.516348757;8
20;13;10;12;23737.2600275;14.8913702314;9
20;13;10;12;25669.9764781;15.3008897978;10
20;13;10;13;17775.6314875;14.0985963645;0
20;13;10;13;17768.5110053;14.0745574056;1
20;13;10;13;17775.9241818;14.0009294789;2
20;13;10;13;17865.0244541;13.8957918557;3
20;13;10;13;18134.9639415;13.7837924832;4
20;13;10;13;18672.1143098;13.7417928798;5
20;13;10;13;19501.2970192;13.8190186905;6
